username, created_at, lng, lat, text
GabeKornell, Fri Apr 24 06:13:29 +0000 2020, -82.672903, 27.795720, @GOPChairwoman @realDonaldTrump No matter how well you talk up, package, and sell a turd, guess what? It's still a turd! 
literallyegg, Fri Apr 24 06:13:30 +0000 2020, -122.923488, 39.043124, nathan fielder truly is a genius and way too ahead of our time...... he will make it in the history books 
KarlWarden, Fri Apr 24 06:13:30 +0000 2020, -118.411907, 34.020789, @katharineumm I am a back sleeper. I put my right arm on my heart and my left arm on my stomach. My dog sleeps betw… https://t.co/oB7wBXU83Y 
XoxoBryanna, Fri Apr 24 06:13:30 +0000 2020, -106.737438, 32.342299, I'm getting to that annoying stage of pregnancy where I can't sleep at night &amp; it's driving me crazy! 
JasperGonzales, Fri Apr 24 06:13:30 +0000 2020, -115.234435, 36.018805, @WWEgames next 2K22 game, do a 24/7 championship backstage/anywhere match during which anyone can win the belt BUT… https://t.co/GOdjLKq6qX 
_cynponce, Fri Apr 24 06:13:30 +0000 2020, -95.446486, 29.838495, I miss my chiropractor 
Sotos72, Fri Apr 24 06:13:30 +0000 2020, -87.997808, 42.011932, Listening to Kane Kati Na Haso To Treno (Live) by Dimitris Mitropanos on @PandoraMusichttps://t.co/BWmhCgNQhb https://t.co/2pcjk5pN3W 
TheCodyStewart, Fri Apr 24 06:13:30 +0000 2020, -118.411907, 34.020789, @papachilders I don’t have any troubles, I have more work with metal than I can handle tbh. It means most people in… https://t.co/Dh8emk1LQP 
mandasrealm, Fri Apr 24 06:13:30 +0000 2020, -118.411907, 34.020789, Nd now I think I am Mrs. Ray 🤣 https://t.co/JFsdYTt6AF 
LarrinagaMarie, Fri Apr 24 06:13:31 +0000 2020, -118.411907, 34.020789, @realDonaldTrump btw why the 🤬 was one of your cult members sending me this trap clip anyway?! 🤬 did you try to set… https://t.co/4M7a58f096 
vivaladee, Fri Apr 24 06:13:31 +0000 2020, -118.411907, 34.020789, @WendyLandia83 YOLOOOOOO!! 
sydneyasmithh, Fri Apr 24 06:13:31 +0000 2020, -111.858398, 33.639340, I’m the perfect person to tell a secret too because chances are I won’t remember it. 
elishathemua, Fri Apr 24 06:13:31 +0000 2020, -89.876449, 32.571032, thankful 💙 
teachusyeezus, Fri Apr 24 06:13:31 +0000 2020, -80.233328, 25.782353, i really want to delete this app 😭 
_Jonathaxnn_, Fri Apr 24 06:13:31 +0000 2020, -119.374334, 35.591719, I miss juice https://t.co/FA2QOAltOY 
Smokes_Ganja, Fri Apr 24 06:13:31 +0000 2020, -76.969264, 38.796432, I hate overthinking 
preble_katrina, Fri Apr 24 06:13:31 +0000 2020, -68.795412, 44.811756, Seriously PISSES ME OFF, gere, to hear you blabbering away, touting forgiveness, as if your existence re LIES on IT. Go fuck Beatty. 
SoLoDope_, Fri Apr 24 06:13:31 +0000 2020, -118.167272, 33.804261, Send beats to solodope562@gmail.com 
liberalprick70, Fri Apr 24 06:13:31 +0000 2020, -81.611450, 28.020476, Your Survival Of COVID-19 May Depend On How Much Your Governor Fears Trumphttps://t.co/b5baHHkkHi 
klodin8, Fri Apr 24 06:13:31 +0000 2020, -122.818486, 49.111519, Real glad Canada has been flattening the curve for a few days now, keep it up!! Or should I say down.. 
Shick14, Fri Apr 24 06:13:31 +0000 2020, -89.266508, 39.739300, @whoisfonz_ @haarons_2 @wallatheballa Right here bud, woke up today at 6’6 
AfricanPapi96, Fri Apr 24 06:13:32 +0000 2020, -118.411907, 34.020789, @myamaorii Gotta hit the right way 
marimachaspeaks, Fri Apr 24 06:13:32 +0000 2020, -89.266508, 39.739300, @meaganintx My Chicana Feminisms class only has 4 people in it 🥴 
ItsmeeHema, Fri Apr 24 06:13:32 +0000 2020, -75.117998, 40.004866, Need a game plan soon !! 
assssh13, Fri Apr 24 06:13:32 +0000 2020, -100.076888, 31.168893, 😕😕 
topflightk9, Fri Apr 24 06:13:32 +0000 2020, -105.953829, 32.895482, @cosunshinemka @reneeeastman Took advice I got from you @cosunshinemka and used it to win the @TouroftheGila so....... 
Weeklyvoice, Fri Apr 24 06:13:32 +0000 2020, -79.716401, 43.774291, COVID-19: Punjabi film, music stars unite for song of hope: Punjabi celebrities including Neeru Bajwa, Sargun Mehta… https://t.co/Tb6WXRBboC 
katia_r0driguez, Fri Apr 24 06:13:32 +0000 2020, -100.155246, 25.923025, Te amé tanto que me consumió 
mattesonmaayaa, Fri Apr 24 06:13:32 +0000 2020, -82.741044, 39.890232, the Scotts fortnite visual was so hard  i wanna play fortnite now 😂 
anandmeansbliss, Fri Apr 24 06:13:32 +0000 2020, -121.979527, 37.523645, @elonmusk @hiromichimizuno Best wishes @Tesla 
onlydchzusetwtr, Fri Apr 24 06:13:32 +0000 2020, -123.122401, 44.065621, @miremoody @Nevababe @zesty_zachery @valpal_jpg I thought this said Janet Jackson 
BlizzyThaDon, Fri Apr 24 06:13:32 +0000 2020, -86.783700, 36.165100, “FACE IT” OUT NOW LINK IN BIO #FREEMYGUYS #1300 💚💔🥀 @ Nashville, Tennessee https://t.co/SagTax7JBZ 
TinaSmi43212544, Fri Apr 24 06:13:32 +0000 2020, -115.223125, 36.232915, 🤔🤔 https://t.co/1SfrRnXZVd 
Martinezz7122, Fri Apr 24 06:13:33 +0000 2020, -96.761753, 32.819858, Stoner ingenuity 🗣 
BADGAL_JULZ, Fri Apr 24 06:13:33 +0000 2020, -117.386642, 34.097698, matching with your guy friends on tinder be like: 🥺💗 https://t.co/Y938dPmxaz 
demya_bryan, Fri Apr 24 06:13:33 +0000 2020, -83.173867, 32.678207, Reply for a letter https://t.co/E8wSP8z9bQ 
Hellomynameis_b, Fri Apr 24 06:13:33 +0000 2020, -118.346153, 33.953633, There’s so many conflicting Sehar times for Los Angeles 😩 
waterpoloman321, Fri Apr 24 06:13:33 +0000 2020, -117.288297, 34.247048, @KevinBRoss4 @Redpainter1 @ryanstruyk I didn’t vote for Obama,Clinton, And Clinton 
yaaaaayah_, Fri Apr 24 06:13:33 +0000 2020, -110.915573, 32.189391, imma go and get me some foodsss 
EverybodyH8sG, Fri Apr 24 06:13:33 +0000 2020, -118.346153, 33.953633, @GetBucketsTre Who Yo Team? 
_kastroo27_, Fri Apr 24 06:13:33 +0000 2020, -96.291649, 30.585471, anyway so dallas kevin is back 
reinedebatons, Fri Apr 24 06:13:33 +0000 2020, -121.941580, 37.758225, Telepathetic - when you think you got telepathy with someone and then find out it was all one sided. 
marixxsos, Fri Apr 24 06:13:34 +0000 2020, -106.417430, 31.793368, i’d die for harry styles and my crush from junior year 
Rico_ThaShooter, Fri Apr 24 06:13:34 +0000 2020, -81.705467, 41.495940, This honestly the perfect time to build our character , make mistakes , grow from mistakes &amp; use them as life lesso… https://t.co/3BeA4Iawne 
alerodriguezlop, Fri Apr 24 06:13:34 +0000 2020, -100.196134, 25.676603, @yasnayae @DisgraceK Pienso que el amor es lo que tú abuela describe... 
lil_l3ahh, Fri Apr 24 06:13:34 +0000 2020, -95.446486, 29.838495, Just like a thug do 💙 
dezzyde_, Fri Apr 24 06:13:34 +0000 2020, -81.197276, 28.588445, 😂😂 im still coming back too 
America1776Q, Fri Apr 24 06:13:34 +0000 2020, -85.768241, 37.822244, I will defend my President, my country, and childrenI will defend against domestic and foreign terroristsNo fli… https://t.co/behwV8houH 
wc_ottawa, Fri Apr 24 06:13:34 +0000 2020, -75.580000, 45.330000, Fri 02:00: Clear; Temp -1.6 C; Windchill -6; Wind NE 13 km/h; Humidity 46%; Press 101.4 kPa / falling. https://t.co/JJ9ZgSnNaA 
SheriGibe, Fri Apr 24 06:13:34 +0000 2020, -92.436774, 38.304558, If you’re a fan of @Sgf_Cardinals and are able to help the Springfield community in 2 ways (those that can’t might… https://t.co/beYVW1o0ux 
juuujuuubeee, Fri Apr 24 06:13:34 +0000 2020, -121.469664, 38.561722, @RABAGOOOO Proud of you! 💖 
FrankieBee91, Fri Apr 24 06:13:34 +0000 2020, -86.793917, 33.542237, @boots84 👅👅👅 
badgalnye, Fri Apr 24 06:13:34 +0000 2020, -84.433106, 33.767195, @roselarome yes!! like eww, I mean I’m looking though.... in person👀 
CalvinShiny, Fri Apr 24 06:13:35 +0000 2020, -111.816725, 40.611638, @UWLongDongJames @AkokAkok10 @Bobby_JonesIII We gotta work harder than y’all to get good players. It’s easier to re… https://t.co/Nha3JqUCZr 
EDSNEWYORK, Fri Apr 24 06:13:35 +0000 2020, -73.968542, 40.780709, @NicolasMaduro Serán tan brutos? Y ni un padre en casa- lideres de la calle? Aumenta la mentira mediática. Mientras los muertos aumentan. 
FootballCounty1, Fri Apr 24 06:13:35 +0000 2020, -83.804475, 27.698682, Forever my Mayor! 
queen_lavender7, Fri Apr 24 06:13:35 +0000 2020, -117.421380, 34.548619, @EmersynKropp @pringlejoon @sorasbts WE GOTTA START SOME WHERE 
thembi_kola, Fri Apr 24 06:13:35 +0000 2020, -73.968542, 40.780709, @Economic_Rebel Tweetus deletus 
MaxTweetFuckYou, Fri Apr 24 06:13:35 +0000 2020, -86.791549, 36.200008, @QuashieFaith Patatucci didn’t say a word i bet 
mica_ward14, Fri Apr 24 06:13:36 +0000 2020, -106.417430, 31.793368, @Chaveli_21 🥺👉🏻👈🏻 
JstMyThghts901, Fri Apr 24 06:13:36 +0000 2020, -86.851177, 35.935017, 100k for no orgasm while being bored and tempted  not easy but not exactly hard either 
gondola__, Fri Apr 24 06:13:36 +0000 2020, -73.723025, 45.557830, If "l was told by Apple Care" was a hairdo💀 
manlikedabz, Fri Apr 24 06:13:36 +0000 2020, -95.679336, 29.679715, Today im grateful for sound health❤️ 
Heather__Beck, Fri Apr 24 06:13:36 +0000 2020, -73.831187, 40.670879, Shoutout to the legal, marketing, and product departments at all the major cleaning supply companies who are now sc… https://t.co/z79KGIo3Vx 
JohnThePrez_, Fri Apr 24 06:13:36 +0000 2020, -93.809434, 32.461107, I was on the KBYRD staff in high school, and we did a prank segment for our Halloween show. I knew my teacher was a… https://t.co/s19pNTxQPN 
HellaADZ_, Fri Apr 24 06:13:36 +0000 2020, -121.998644, 37.973327, @OriginalBayArea Things will be different in a different state they said. Lol 
linds_schaffran, Fri Apr 24 06:13:37 +0000 2020, -120.932268, 37.738040, Thanks for this little lmao @iris_143love 
brianna_lopezzz, Fri Apr 24 06:13:37 +0000 2020, -95.446486, 29.838495, JULIE DID NOTTTT LMAO I LOVE HER 
todd_jashawn, Fri Apr 24 06:13:37 +0000 2020, -118.503259, 34.415631, @AzizShittu https://t.co/llplsLJRf7 
Ziggy_Daddy, Fri Apr 24 06:13:37 +0000 2020, -117.022463, 32.633767, Trump turned out to be much worse. 
isashmoney, Fri Apr 24 06:13:37 +0000 2020, -96.439486, 32.737248, i wish a bitch would! 
MollySaty, Fri Apr 24 06:13:37 +0000 2020, -111.931711, 34.168253, @MarlaTauscher @mmpadellan I am so fed up with her kissing up to Trump. It’s beyond agreeing 
1fauxtograph, Fri Apr 24 06:13:37 +0000 2020, -118.411907, 34.020789, Absolutely 
IThinkImFred, Fri Apr 24 06:13:37 +0000 2020, -83.574671, 41.656590, Like when I first heard about the “Blair Witch Project”. I was in college, living in my brother’s condo. They got a… https://t.co/67DMzeZr2M 
aaliyah_willy, Fri Apr 24 06:13:37 +0000 2020, -78.871284, 38.438306, who woulda thunk I’d become a parent during a pandemic https://t.co/V9DkmD88sm 
misowavy, Fri Apr 24 06:13:37 +0000 2020, -118.113076, 33.844650, hours🌬 https://t.co/QOZsYOET7U 
torothaboy, Fri Apr 24 06:13:37 +0000 2020, -122.338585, 37.965097, i know Henry ruggs and jalen reagor are going to prove haters wrong 
LaimaSmith1, Fri Apr 24 06:13:37 +0000 2020, -92.342322, 34.721886, @EugJHawk @WhiteHouse @realDonaldTrump Love this Governor. This is what a leader looks like. 
Noigz16, Fri Apr 24 06:13:37 +0000 2020, -76.753805, 39.305508, fuck it ima virgin again 😩 
_cashee_, Fri Apr 24 06:13:37 +0000 2020, -90.011008, 29.982601, i wanna see my boyfriends but i think everybody got the rona ☹️ 
alexrayado18, Fri Apr 24 06:13:37 +0000 2020, -100.196134, 25.676603, Ya valimos v. 
julie2brazy, Fri Apr 24 06:13:37 +0000 2020, -117.319094, 34.418775, I be wasting my time on ppl who don’t even care ab me 😣 
VickieLFisher, Fri Apr 24 06:13:38 +0000 2020, -119.279662, 46.258178, @ChadPergram Whaaattt??? Keep them ALL Separate to kill the Blackmailing LOADS! Problem would have been solved at l… https://t.co/OZVWFNG5sE 
randalvoutt, Fri Apr 24 06:13:38 +0000 2020, -114.584753, 32.668218, @jacobcerda68 Yea I’m not worried no more 
Grahamjs79, Fri Apr 24 06:13:38 +0000 2020, -117.688770, 33.469634, A good scientific theory as a strong ability to predict outcomes... most of the fear based scientific have been wro… https://t.co/Yi9W0wtIJw 
BeyondLegends_, Fri Apr 24 06:13:38 +0000 2020, -95.446486, 29.838495, 🥺🥺🥺🥺🥺🥺🥺 
liberalprick70, Fri Apr 24 06:13:38 +0000 2020, -81.611450, 28.020476, Cuomo Goes After ‘Really Dumb’ McConnell For Saying Some States Should Mull Bankruptcyhttps://t.co/Yf255WGig1 
Brandonismusic, Fri Apr 24 06:13:38 +0000 2020, -118.411907, 34.020789, I know you said to me “this is exactly how it should be when it’s meant to be”  https://t.co/LCexyz0uws 
GangLandlord, Fri Apr 24 06:13:38 +0000 2020, -90.309235, 29.965083, @SteeIersEmpire Johnathan Taylor 
CeciliaMorrell, Fri Apr 24 06:13:38 +0000 2020, -79.272570, 43.629311, @_hazelstarr 👏🏻💕 
_thefullpackage, Fri Apr 24 06:13:38 +0000 2020, -80.244984, 36.087169, Get @DezBryant 
handstandmom, Fri Apr 24 06:13:38 +0000 2020, -98.540651, 29.417501, ...@khamill shocker? 😂🤷🏻‍♀️#NKOTBVirtualCruise https://t.co/mNNWWMQOO5 
socaljenn1974, Fri Apr 24 06:13:38 +0000 2020, -117.119517, 33.501021, @DonnieWahlberg was supposed to have been on my first NKOTB Cruise this week. Unfortunately, it was canceled. The m… https://t.co/C72P5vInwT 
Ximenadj, Fri Apr 24 06:13:38 +0000 2020, -71.088712, 42.313670, Besarte y tener una foto tuya te metiste hssga en los tuétanos 
ThePicheWay, Fri Apr 24 06:13:38 +0000 2020, -73.221007, 40.734386, Ya casi me muero 
Sheyramos01, Fri Apr 24 06:13:38 +0000 2020, -74.271204, 40.521462, Escuchar. 
BIGLEE___, Fri Apr 24 06:13:39 +0000 2020, -76.922485, 38.962636, @Carhartt_Crum I thought that joint he dropped on 420 was nice and I fucked with its only weed bro 
omarislit11, Fri Apr 24 06:13:39 +0000 2020, -100.076888, 31.168893, Nobody saw this coming 
vasworldwide, Fri Apr 24 06:13:39 +0000 2020, -122.765282, 48.134460, VAS Clothing &amp; Apparel: Brand x Movement x Life | •Advertisement• | Photography &amp; Post-Edit By: @willmounts | Found… https://t.co/uLUQEF3Lh5 
saul_g0od, Fri Apr 24 06:13:39 +0000 2020, -118.129042, 33.888081, LoL I got hella these 😂💀 
whoissizzle, Fri Apr 24 06:13:39 +0000 2020, -81.068556, 29.190223, What was their reason for shooting him? Especially if he didn’t have a weapon??? 
juanpurdie44, Fri Apr 24 06:13:39 +0000 2020, -76.255686, 36.895082, I feel bad for her Ik she embarrassed 🤣🤣🤣 
Understand3176, Fri Apr 24 06:13:39 +0000 2020, -83.804475, 27.698682, @gayvidyoz Sexy! 
CJMordock, Fri Apr 24 06:13:40 +0000 2020, -90.011008, 29.982601, The Saints goal is to win a Super Bowl and their competition, Ravens, Chiefs, 49ers and Vikings all improved signif… https://t.co/y0VNpzGNa8 
twenty1g, Fri Apr 24 06:13:40 +0000 2020, -73.948775, 40.655138, I miss doing meth 
Toetal_Vixen, Fri Apr 24 06:13:40 +0000 2020, -97.343915, 37.683897, @Doritos032 Good boy 😘 
therealcwill_, Fri Apr 24 06:13:40 +0000 2020, -83.173867, 32.678207, K Camp .. you did da damn thang bae 😪 
acebenji, Fri Apr 24 06:13:40 +0000 2020, -95.446486, 29.838495, May peace cover over you as you rest. 
RustyZimms, Fri Apr 24 06:13:40 +0000 2020, -73.948775, 40.655138, @TiredinBrooklyn @katehinds I got a bin of worms and started doing my own. 
vcjesus_, Fri Apr 24 06:13:40 +0000 2020, -112.124676, 33.552863, @stephxcortes Sometimes u gotta give in :/ 
KingHaynes7, Fri Apr 24 06:13:40 +0000 2020, -80.926628, 33.631140, I Treat these Hoes just like a Sport 
Sweetdr17415074, Fri Apr 24 06:13:40 +0000 2020, -87.845248, 42.125755, @sharon_cantley @ToughGuyMankas @DonnaLeeThomps8 @Lpowell588Lady @Palmolive_S_Pan @chalkymacalpi @SomoraRocks… https://t.co/ZirjXd63Fs 
celiagracie, Fri Apr 24 06:13:40 +0000 2020, -95.432215, 29.022915, i really miss u 😔 
MikeZiemer, Fri Apr 24 06:13:40 +0000 2020, -96.761753, 32.819858, @emonitela @Levi_Gold send them a beautiful nurse photo of you brother 
sdfellows, Fri Apr 24 06:13:40 +0000 2020, -117.287924, 33.121484, @alexboyereal So good... https://t.co/YIeZ0SBAzu 
Maddie_Amelia_P, Fri Apr 24 06:13:40 +0000 2020, -95.040446, 45.144255, @bos_ethan https://t.co/SZykZMPnZm 
Sean_Calderon, Fri Apr 24 06:13:40 +0000 2020, -74.196525, 40.662479, Heal my soul, cause I’m one in a million. 
Itsamador, Fri Apr 24 06:13:41 +0000 2020, -82.194535, 41.443541, You bitches get too soft when it comes to your man. Like no.😂🥴 
TracyWeisertLA, Fri Apr 24 06:13:41 +0000 2020, -118.411907, 34.020789, @gfloodnyc @sagaftraFOUND Geralyn, you are SOOO scary! 😲😉 
MariamaDiallo__, Fri Apr 24 06:13:41 +0000 2020, -118.411907, 34.020789, Wow 
tmitchyy, Fri Apr 24 06:13:41 +0000 2020, -80.926628, 33.631140, @__annyhs oh shitttt bet 
AOIGE, Fri Apr 24 06:13:41 +0000 2020, -87.732013, 41.833585, @_dnov @taymburton Davido ooo!🤣 
strawbmommy, Fri Apr 24 06:13:42 +0000 2020, -97.285913, 32.779967, @AndyTay59511948 @DFWAirport Everything is starting to open up and be lifted after 30th April and May 15th dependin… https://t.co/Jeo5IvQPtU 
1918Oaklnd, Fri Apr 24 06:13:42 +0000 2020, -80.307064, 25.976124, Bout to start Lil Dicky’s show Dave 
Mckenzie_509, Fri Apr 24 06:13:42 +0000 2020, -73.708745, 40.703539, Watching TV and &amp; downloading the new mac OS bêta software 
ssanndrita, Fri Apr 24 06:13:42 +0000 2020, -100.640491, 25.805723, @GlodeJo07 Hay que tomar en cuenta https://t.co/U5FhFQdECO 
thetimeisnowTB, Fri Apr 24 06:13:42 +0000 2020, -75.262703, 40.007008, @johnnylemmon @EveningStar_NM @RealSteveCox @suzannebuzz @axios @briebriejoy You haven’t and your defensiveness spe… https://t.co/aThu07CJYg 
Bosslvdybri, Fri Apr 24 06:13:42 +0000 2020, -95.446486, 29.838495, Im just dry up 😒 and I hate it 
BrianBachner, Fri Apr 24 06:13:43 +0000 2020, -86.791549, 36.200008, Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/rZkT6ESZnu 
vividjohn1, Fri Apr 24 06:13:43 +0000 2020, -95.775292, 34.923179, Choice made by a Antichrist  https://t.co/Xeei12p6u4 
savagelexxx, Fri Apr 24 06:13:43 +0000 2020, -79.420865, 38.003376, come up and leg sweep him off his feet with the quickness 
NoelXvxo, Fri Apr 24 06:13:43 +0000 2020, -84.179085, 40.285647, Who the fuck was I 😂😂😂😭😭😭😭 
fanlordd, Fri Apr 24 06:13:43 +0000 2020, -121.873730, 37.331159, @tjones12341 @RaiderCody @blacksundaynow 😂😂😂😂😂😂😂😂 
Pic6Pudge, Fri Apr 24 06:13:43 +0000 2020, -79.616073, 43.555244, I’ve made an executive decision to not hate Jordan Love the perso wasn’t his call 
RashidaBriana, Fri Apr 24 06:13:44 +0000 2020, -87.848248, 41.852759, WHITNEY. 
Oscar81675900, Fri Apr 24 06:13:44 +0000 2020, -76.921194, 38.905225, @analuzgarcia195 @nayibbukele @EICEES @AsambleaSV @marioponcesv Jajaja 😂😂, la verdad que siiiii 
Kinggg_Dre, Fri Apr 24 06:13:44 +0000 2020, -121.469664, 38.561722, I was running from the pain &amp; I’m the one that they chose 
oliviamercure, Fri Apr 24 06:13:44 +0000 2020, -82.342269, 34.795941, @Its_Just_Shelby I only asked bc I had a dog named buster lol 
GregNordstrom, Fri Apr 24 06:13:44 +0000 2020, -89.069133, 30.426027, @NickLilja Exactly.  💯 
